season,site,parameter,t_mean01,t_mean99,t_slope_behind_01,t_slope_behind_99,t_sd_0199
monsoon,boxcreek,FDOM Fluorescence,0.394363111257553,1.58951807498932,-0.0271183251539866,0.0270872588952382,0.3242464863862189
snowmelt,boxcreek,FDOM Fluorescence,0.473368081450462,1.55199753761291,-0.0100362426439921,0.0112345475355785,0.199747518871517
winter_baseflow,boxcreek,FDOM Fluorescence,0.627070187330246,1.94904094934464,-0.013439990679423,0.012721121430397,0.24383714717613966
fall_baseflow,boxcreek,Specific Conductivity,1274.22045654297,2561.521953125,-3.75296744791667,3.94071012369792,223.5368842785187
monsoon,boxcreek,Specific Conductivity,1693.03961791992,2482.4980102539,-4.89525797526042,5.00290877278646,177.24025626738973
snowmelt,boxcreek,Specific Conductivity,1722.72973632812,2552.00704101562,-1.28955745442708,1.97810424804687,190.2340545400399
winter_baseflow,boxcreek,Specific Conductivity,1929.77910888672,2796.94748046875,-7.81749186197917,7.29507128906247,157.59965803717748
fall_baseflow,boxcreek,Temperature,5.02644068717957,15.5580493354797,-0.0104569975535075,0.0183559023539225,2.533830741971808
monsoon,boxcreek,Temperature,12.1334460258484,19.1482078552246,-0.0104555892944336,0.0204397557576497,1.458577943865784
snowmelt,boxcreek,Temperature,8.84260201454163,19.5925490379333,-0.0134676221211751,0.0249556350708008,2.383176860572746
winter_baseflow,boxcreek,Temperature,4.32033176422119,15.3644960784912,-0.0113058573404946,0.0231254336039226,2.5529166257822413
fall_baseflow,boxcreek,Turbidity,0,162.322416687013,-17.7161489639282,19.614590689659,21.930248889043042
monsoon,boxcreek,Turbidity,3.15715583562851,270.073609924315,-13.509670522054,12.3738387171427,32.340173217574055
snowmelt,boxcreek,Turbidity,5.04934590816498,91.703318786621,-5.67472262573242,4.95995044962564,13.417730519677606
winter_baseflow,boxcreek,Turbidity,0,691.223479003909,-60.2640330607096,58.6720812988281,92.64112108498986
fall_baseflow,boxelder,Chl-a Fluorescence,0.0127151080593467,0.268943059444427,-0.0175782207846642,0.0183609865506488,0.021658265537749907
winter_baseflow,boxelder,Chl-a Fluorescence,0.0280067019164562,0.421606072187424,-0.0297298753907283,0.0268949050108591,0.06188075586289149
fall_baseflow,boxelder,Depth,0.313708345779419,0.45589035392189,-4.7793918952942e-4,6.51512557983399e-4,0.017695105658251453
monsoon,boxelder,Depth,0.105700056725979,1.0337078324089,-0.00144708567829132,0.00299699487686157,0.22984183622303858
snowmelt,boxelder,Depth,0.293264635973454,2.4860726279068,-0.00221883859558106,0.00278654086227417,0.5931649974142436
winter_baseflow,boxelder,Depth,0.310959495760918,0.596292823156357,-7.26644648361205e-4,8.03387856483458e-4,0.07795404937113228
fall_baseflow,boxelder,DO,7.2997665977478,13.2537141799927,-0.0194405962626139,0.0215486984252929,1.637931112907762
monsoon,boxelder,DO,0,12.9335581207275,-0.0950380283991496,0.111463895161947,1.7164410120324836
snowmelt,boxelder,DO,0.0527029333263636,9.69268262863159,-0.0986749064127604,0.109922870318095,2.034072440044644
winter_baseflow,boxelder,DO,4.27703261375427,13.1351819038391,-0.0914061822891235,0.0969283429781596,1.927527393986585
fall_baseflow,boxelder,FDOM Fluorescence,0.633173470497131,1.0209642958641,-0.00129617611567179,9.9805593490601e-4,0.0857169028510856
winter_baseflow,boxelder,FDOM Fluorescence,0.568192276954651,0.844713201522827,-9.1987144947052e-4,5.31598726908365e-4,0.08460748621990306
fall_baseflow,boxelder,ORP,0.0879885559082031,0.208095635681152,-5.53703531901042e-4,6.78157755533854e-4,0.02808748967171441
monsoon,boxelder,ORP,0.102079769897461,0.477132708740234,-0.00122340494791667,9.49414469401042e-4,0.07228784897481046
snowmelt,boxelder,ORP,0.193607101898193,0.515180479736328,-8.9188720703125e-4,9.70194610595694e-4,0.07038309561307238
winter_baseflow,boxelder,ORP,0.128279342651367,0.396626434326172,-9.27931477864584e-4,7.02063700358072e-4,0.07367557460741482
fall_baseflow,boxelder,pH,8.33110837936401,8.95898468017578,-0.00184512646993001,0.00245007642110189,0.15348132313953744
monsoon,boxelder,pH,7.62302122116089,9.59217319488526,-0.0122617022196452,0.0124855111440022,0.42565272328638515
snowmelt,boxelder,pH,4.144593501091,8.66311233520508,-0.00619264189402262,0.00734773890177409,0.5876405940163149
winter_baseflow,boxelder,pH,7.96443057060242,9.32646608352661,-0.00541343371073397,0.00573992538452149,0.27830749681061
fall_baseflow,boxelder,Specific Conductivity,559.934655761719,1268.64850585938,-1.3417598063151,0.57272216796875,120.03458002285575
monsoon,boxelder,Specific Conductivity,138.758934020996,988.458697509765,-3.06368245442708,1.31756795247396,196.60730897666707
snowmelt,boxelder,Specific Conductivity,53.3346593093872,2433.45938476562,-2.07357902018229,1.46856342569987,397.47287131490776
winter_baseflow,boxelder,Specific Conductivity,736.474542236328,1806.44068481445,-2.39849462890625,1.66794059244792,322.03994428832743
fall_baseflow,boxelder,Temperature,-0.0636841277778149,11.320224647522,-0.00806640307108561,0.0194103705088298,2.8868492650777284
monsoon,boxelder,Temperature,14.0690195083618,25.9985109329224,-0.0150843162536621,0.0286426747639974,2.3840782933350004
snowmelt,boxelder,Temperature,8.32917210578918,20.363470249176,-0.0143945795694987,0.0244379806518555,2.7318609164016547
winter_baseflow,boxelder,Temperature,1.07859492301941,18.4417114257812,-0.0239801465670268,0.0521203641891479,4.272293123429482
fall_baseflow,boxelder,Turbidity,0,3.40575344085691,-0.205238154570262,0.194596434354783,0.4024849358306564
monsoon,boxelder,Turbidity,0,966.6528125,-53.4108120498657,53.5086661783854,119.78164083554637
snowmelt,boxelder,Turbidity,1.7308575129509,2631.69287597656,-87.786324625651,81.5324879964193,288.78166065029296
winter_baseflow,boxelder,Turbidity,0,29.536546611786,-0.539225224494934,0.566144182284673,2.3933665184719692
fall_baseflow,cbri,Chl-a Fluorescence,0.00930454825,0.77754315,-0.01398460722,0.0133807197733333,0.1506558521157571
monsoon,cbri,Chl-a Fluorescence,0.00499739831,0.0196045028,-3.5849708e-4,3.53751926666667e-4,0.0030535743091103565
snowmelt,cbri,Chl-a Fluorescence,0.007529256396,0.02106807112,-3.84706989333333e-4,4.04596916533334e-4,0.0026392551187631374
fall_baseflow,cbri,Depth,0.26731590936,0.5389813452,-8.90642668799998e-4,8.23179252800003e-4,0.1112664430438738
monsoon,cbri,Depth,0.335092249296,0.5910605622504,-9.298804872e-4,9.3914870336e-4,0.053764010871024906
snowmelt,cbri,Depth,0.406278179568,0.752746756632,-0.0039539557192,0.00424370894208,0.09238196194735998
fall_baseflow,cbri,DO,7.48381675,9.16148275,-0.00469191733333336,0.00432951199999996,0.5626571748633689
monsoon,cbri,DO,7.28614014,8.912284145,-0.00435561200000002,0.00263929599999999,0.23478830937759448
snowmelt,cbri,DO,8.3927094,9.4303096,-0.00427222000000006,0.00432120000000007,0.2345713746259599
fall_baseflow,cbri,FDOM Fluorescence,0.395348075,0.77522055,-9.90652000000002e-4,9.22781599999992e-4,0.10085822800286662
